91459800,-4.14805,61.8836
91461600,-4.1643,62.0671
91463400,-4.18051,62.261
91465200,-4.18756,62.4634
91467000,-4.18876,62.663
91468800,-4.19904,62.86
91470600,-4.18445,63.0515
91472400,-4.14147,63.2427
91474200,-4.08441,63.4321
91476000,-4.02319,63.6305
91477800,-3.96638,63.8434
91479600,-3.90225,64.0714
91481400,-3.84697,64.31
91483200,-3.78243,64.5527
91485000,-3.71326,64.7911
91486800,-3.65393,65.0214
91488600,-3.59941,65.2651
91490400,-3.54287,65.5317
91492200,-3.47566,65.809
91494000,-3.39561,66.0875
91495800,-3.31551,66.3569
91497600,-3.2418,66.6184
91499400,-3.17136,66.8626
91501200,-3.07871,67.0869
91503000,-2.97028,67.3049
91504800,-2.84422,67.5266
91506600,-2.72973,67.7316
91508400,-2.62836,67.9402
91510200,-2.5386,68.1543
91512000,-2.44409,68.3746
91513800,-2.35127,68.5967
91515600,-2.26716,68.818
91517400,-2.1943,69.0399
91519200,-2.12544,69.2739
91521000,-2.06118,69.5032
91522800,-1.98888,69.7346
91524600,-1.90576,69.9725
91526400,-1.82021,70.209
91528200,-1.74558,70.4355
91530000,-1.66665,70.664
91531800,-1.58058,70.9044
91533600,-1.48824,71.1463
91535400,-1.39387,71.3951
91537200,-1.30505,71.6206
91539000,-1.21659,71.8378
91540800,-1.1203,72.0629
91542600,-1.01868,72.2987
91544400,-0.925628,72.5298
91546200,-0.843687,72.7488
91548000,-0.76791,72.9661
91549800,-0.689186,73.1827
91551600,-0.611458,73.4025
91553400,-0.542918,73.6199
91555200,-0.481873,73.8428
91557000,-0.424147,74.0736
91558800,-0.360968,74.3084
91560600,-0.274289,74.5543
91562400,-0.182982,74.7967
91564200,-0.108466,75.02
91566000,-0.040679,75.2325
91567800,0.031354,75.4418
91569600,0.0989639,75.6441
91571400,0.16557,75.8469
91573200,0.2227,76.0679
91575000,0.266505,76.3042
91576800,0.303635,76.5457
91578600,0.330663,76.783
91580400,0.34693,77.0231
91582200,0.366604,77.2706
91584000,0.388944,77.5224
91585800,0.400031,77.7682
91587600,0.403353,78.0233
91589400,0.412179,78.2732
91591200,0.416789,78.5205
91593000,0.421029,78.7618
91594800,0.410842,79.0043
91596600,0.382178,79.2478
91598400,0.346687,79.4925
91600200,0.311089,79.7433
91602000,0.283849,79.9904
91603800,0.256465,80.2398
91605600,0.238791,80.4924
91607400,0.228173,80.7427
91609200,0.218338,80.9941
91611000,0.198756,81.2552
91612800,0.183964,81.5117
91614600,0.174691,81.7584
91616400,0.159639,82.0127
91618200,0.148326,82.2752
91620000,0.135293,82.5433
91621800,0.109565,82.8134
91623600,0.0623376,83.0846
91625400,-0.00409637,83.35
91627200,-0.0652818,83.6011
91629000,-0.136364,83.8087
91630800,-0.221222,83.9549
91632600,-0.317561,84.0855
91634400,-0.412502,84.1961
91636200,-0.511516,84.2874
91638000,-0.609174,84.379
91639800,-0.696356,84.4632
91641600,-0.790673,84.5685
91643400,-0.896009,84.6938
91645200,-1.01817,84.8341
91647000,-1.14226,84.9893
91648800,-1.26862,85.1705
91650600,-1.3995,85.3631
91652400,-1.55517,85.5632
91654200,-1.71974,85.751
91656000,-1.87685,85.9395
91657800,-2.03424,86.1253
91659600,-2.1657,86.3253
91661400,-2.2886,86.5249
91663200,-2.40052,86.7237
91665000,-2.50062,86.9407
91666800,-2.57633,87.1536
91668600,-2.62918,87.368
91670400,-2.65464,87.6091
91672200,-2.66218,87.8688
91674000,-2.66512,88.1311
91675800,-2.6663,88.398
91677600,-2.6638,88.6589
91679400,-2.65767,88.8972
91681200,-2.64841,89.1129
91683000,-2.64132,89.2769
91684800,-2.62633,89.4283
91686600,-2.60859,89.5864
91688400,-2.59229,89.7464
91690200,-2.55527,89.9089
91692000,-2.48086,90.0834
91693800,-2.40331,90.244
91695600,-2.34394,90.3933
91697400,-2.30229,90.5303
91699200,-2.27486,90.6445
91701000,-2.24101,90.7449
91702800,-2.20076,90.8451
91704600,-2.14665,90.9422
91706400,-2.0974,91.031
91708200,-2.04958,91.1219
91710000,-1.98794,91.2134
91711800,-1.92619,91.3076
91713600,-1.87822,91.3923
91715400,-1.83641,91.4787
91717200,-1.79282,91.5767
91719000,-1.75292,91.67
91720800,-1.72114,91.7582
91722600,-1.6956,91.8562
91724400,-1.66001,91.9781
91726200,-1.61209,92.1172
91728000,-1.55146,92.2565
91729800,-1.49018,92.3892
91731600,-1.41301,92.5222
91733400,-1.33135,92.6604
91735200,-1.23577,92.791
91737000,-1.12251,92.9172
91738800,-1.00221,93.0361
91740600,-0.87881,93.1392
91742400,-0.758289,93.2339
91744200,-0.626458,93.3349
91746000,-0.487385,93.4279
91747800,-0.343398,93.5131
91749600,-0.217653,93.593
91751400,-0.0803176,93.6701
91753200,0.0617783,93.7402
91755000,0.198645,93.8112
91756800,0.321566,93.8951
91758600,0.456079,93.9646
91760400,0.576577,94.031
91762200,0.709623,94.088
91764000,0.8431,94.1546
91765800,0.956816,94.2205
91767600,1.05744,94.2881
91769400,1.16593,94.3572
91771200,1.28204,94.4248
91773000,1.40825,94.4862
91774800,1.54861,94.5308
91776600,1.69959,94.5706
91778400,1.8398,94.6251
91780200,1.96683,94.6904
91782000,2.08853,94.7557
91783800,2.2038,94.8218
91785600,2.31902,94.8837
91787400,2.45705,94.9341
91789200,2.6223,94.9889
91791000,2.79302,95.0464
91792800,2.97809,95.1002
91794600,3.17818,95.1524
91796400,3.36742,95.1998
91798200,3.54115,95.2541
91800000,3.72511,95.3059
91801800,3.91185,95.346
91803600,4.07699,95.3814
91805400,4.22661,95.426
91807200,4.37385,95.4862
91809000,4.52037,95.5535
91810800,4.65476,95.6286
91812600,4.77565,95.7032
91814400,4.89129,95.784
91816200,4.99579,95.8558
91818000,5.07381,95.9201
91819800,5.14816,95.9802
91821600,5.20965,96.0295
91823400,5.25492,96.0677
91825200,5.28405,96.078
91827000,5.3023,96.0852
91828800,5.32408,96.0625
91830600,5.36344,96.0278
91832400,5.41087,96.0026
91834200,5.45347,95.9763
91836000,5.48253,95.9516
91837800,5.52673,95.9324
91839600,5.57527,95.9115
91841400,5.62474,95.8692
91843200,5.68622,95.8
91845000,5.76659,95.7317
91846800,5.84251,95.6439
91848600,5.92876,95.5624
91850400,6.01566,95.4924
91852200,6.08841,95.4479
91854000,6.14259,95.4471
91855800,6.18069,95.4815
91857600,6.21254,95.5337
91859400,6.20133,95.6143
91861200,6.15906,95.6783
91863000,6.13255,95.7541
91864800,6.11682,95.845
91866600,6.11159,95.9096
91868400,6.09625,95.9592
91870200,6.08069,96.0056
91872000,6.0765,96.0438
91873800,6.06781,96.073
91875600,6.0312,96.1107
91877400,6.00065,96.1431
91879200,5.96992,96.1852
91881000,5.92993,96.2207
91882800,5.8978,96.2451
91884600,5.86125,96.2859
91886400,5.81643,96.3428
91888200,5.77083,96.387
91890000,5.70846,96.4185
91891800,5.62725,96.4455
91893600,5.55109,96.4747
91895400,5.48169,96.4972
91897200,5.40784,96.5101
91899000,5.30918,96.5737
91900800,5.21769,96.6449
91902600,5.13049,96.697
91904400,5.04464,96.7612
91906200,4.9809,96.8324
91908000,4.9265,96.8925
91909800,4.86466,96.9492
91911600,4.79451,97.0202
91913400,4.69456,97.1
91915200,4.6619,97.0779
91917000,4.64809,96.9304
91918800,4.64489,96.837
91920600,4.58887,96.8806
91922400,4.44855,96.9652
91924200,4.28049,97.0592
91926000,4.12334,97.1645
91927800,3.96941,97.2669
91929600,3.81706,97.3584
91931400,3.68569,97.4493
91933200,3.60284,97.5247
91935000,3.57248,97.5806
91936800,3.57259,97.6339
91938600,3.5766,97.6694
91940400,3.56747,97.6992
91942200,3.53878,97.7275
91944000,3.50236,97.7521
91945800,3.47581,97.7825
91947600,3.45289,97.8115
91949400,3.41989,97.8347
91951200,3.4041,97.8582
91953000,3.39068,97.8778
91954800,3.36884,97.8994
91956600,3.31194,97.9194
91958400,3.21199,97.9247
91960200,3.11614,97.9304
91962000,3.01907,97.9562
91963800,2.92857,98.0064
91965600,2.8641,98.0746
91967400,2.8171,98.1391
91969200,2.79093,98.1996
91971000,2.75494,98.2313
91972800,2.72534,98.2637
91974600,2.70474,98.2868
91976400,2.69167,98.3032
91978200,2.68291,98.3213
91980000,2.68099,98.3413
91981800,2.69319,98.3679
91983600,2.70652,98.4048
91985400,2.7194,98.4496
91987200,2.7557,98.4988
91989000,2.8278,98.5557
91990800,2.91473,98.6218
91992600,3.00423,98.6898
91994400,3.08834,98.7616
91996200,3.15338,98.8264
91998000,3.20685,98.8826
91999800,3.25357,98.9333
92001600,3.3127,98.9857
92003400,3.37758,99.0358
92005200,3.42524,99.0737
92007000,3.45565,99.1166
92008800,3.47745,99.1747
92010600,3.52015,99.2473
92012400,3.57343,99.3279
92014200,3.63678,99.4013
92016000,3.7069,99.4838
92017800,3.78651,99.5753
92019600,3.87007,99.6837
92021400,3.95774,99.8038
92023200,4.04982,99.9102
92025000,4.15484,100.024
92026800,4.26701,100.149
92028600,4.36828,100.272
92030400,4.45423,100.399
92032200,4.54691,100.545
92034000,4.63712,100.696
92035800,4.72222,100.846
92037600,4.81824,100.993
92039400,4.91748,101.148
92041200,5.01128,101.295
92043000,5.10162,101.433
92044800,5.19054,101.571
92046600,5.28762,101.707
92048400,5.40513,101.834
92050200,5.51865,101.968
92052000,5.64531,102.12
92053800,5.76782,102.272
92055600,5.89815,102.411
92057400,5.98886,102.55
92059200,6.04034,102.697
92061000,6.08845,102.848
92062800,6.11864,102.991
92064600,6.13492,103.142
92066400,6.16148,103.282
92068200,6.18458,103.426
92070000,6.20711,103.563
92071800,6.24537,103.705
92073600,6.27999,103.856
92075400,6.29813,104.009
92077200,6.31756,104.163
92079000,6.33318,104.314
92080800,6.34115,104.481
92082600,6.34435,104.647
92084400,6.3267,104.795
92086200,6.30277,104.936
92088000,6.26992,105.076
92089800,6.2269,105.217
92091600,6.19749,105.363
92093400,6.18387,105.511
92095200,6.15589,105.659
92097000,6.10518,105.784
92098800,6.0313,105.895
92100600,5.95582,105.996
92102400,5.89198,106.083
92104200,5.82465,106.146
92106000,5.72513,106.209
92107800,5.59576,106.266
92109600,5.48396,106.314
92111400,5.39098,106.378
92113200,5.31113,106.477
92115000,5.24027,106.573
92116800,5.15408,106.647
92118600,5.06876,106.699
92120400,4.99448,106.753
92122200,4.91772,106.784
92124000,4.87823,106.845
92125800,4.86379,106.922
92127600,4.90518,107.028
92129400,4.97239,107.139
92131200,5.04587,107.246
92133000,5.09686,107.32
92134800,5.15673,107.395
92136600,5.25606,107.491
92138400,5.37571,107.593
92140200,5.49589,107.69
92142000,5.60712,107.773
92143800,5.72135,107.851
92145600,5.84374,107.933
92147400,5.96577,108.013
92149200,6.07955,108.09
92151000,6.1814,108.177
92152800,6.27823,108.279
92154600,6.3911,108.393
92156400,6.50092,108.507
92158200,6.57321,108.621
92160000,6.63875,108.72
92161800,6.69714,108.842
92163600,6.75894,108.977
92165400,6.80003,109.101
92167200,6.83231,109.199
92169000,6.86788,109.292
92170800,6.89814,109.391
92172600,6.92666,109.508
92174400,6.95009,109.642
92176200,6.98568,109.788
92178000,7.01255,109.934
92179800,7.04521,110.077
92181600,7.08233,110.191
92183400,7.08544,110.289
92185200,7.06782,110.391
92187000,7.03449,110.48
92188800,6.97339,110.556
92190600,6.92108,110.625
92192400,6.8646,110.729
92194200,6.80253,110.843
92196000,6.75227,110.945
92197800,6.6992,111.03
92199600,6.60704,111.113
92201400,6.51495,111.203
92203200,6.44105,111.304
92205000,6.38249,111.4
92206800,6.32719,111.491
92208600,6.28341,111.58
92210400,6.2403,111.654
92212200,6.22387,111.714
92214000,6.21586,111.784
92215800,6.18878,111.856
92217600,6.14769,111.939
92219400,6.06823,112.04
92221200,6.00275,112.134
92223000,5.9555,112.209
92224800,5.93722,112.281
92226600,5.93546,112.334
92228400,5.93127,112.379
92230200,5.86073,112.457
92232000,5.79904,112.516
92233800,5.7579,112.573
92235600,5.73236,112.626
92237400,5.72414,112.684
92239200,5.74068,112.761
92241000,5.77866,112.852
92242800,5.80825,112.943
92244600,5.84051,113.023
92246400,5.87335,113.108
92248200,5.89421,113.184
92250000,5.90928,113.24
92251800,5.92888,113.299
92253600,5.9234,113.385
92255400,5.9012,113.483
92257200,5.88757,113.585
92259000,5.86907,113.657
92260800,5.88193,113.719
92262600,5.91652,113.731
92264400,5.93157,113.698
92266200,5.91691,113.704
92268000,5.84783,113.707
92269800,5.78916,113.713
92271600,5.71225,113.716
92273400,5.56892,113.695
92275200,5.36533,113.65
92277000,5.18466,113.572
92278800,5.04753,113.486
92280600,4.91021,113.433
92282400,4.76695,113.387
92284200,4.63547,113.332
92286000,4.49956,113.272
92287800,4.35254,113.215
92289600,4.20715,113.14
92291400,4.06966,113.042
92293200,3.9294,112.929
92295000,3.79661,112.813
92296800,3.6914,112.699
92298600,3.61485,112.588
92300400,3.54928,112.478
92302200,3.49876,112.378
92304000,3.46903,112.292
92305800,3.44485,112.208
92307600,3.43497,112.12
92309400,3.43346,112.037
92311200,3.43642,111.964
92313000,3.43265,111.915
92314800,3.42936,111.864
92316600,3.43268,111.789
92318400,3.44651,111.708
92320200,3.47095,111.624
92322000,3.48685,111.544
92323800,3.49365,111.465
92325600,3.48515,111.378
92327400,3.47713,111.286
92329200,3.47896,111.195
92331000,3.48624,111.102
92332800,3.46061,111.014
92334600,3.41364,110.93
92336400,3.38954,110.853
92338200,3.38891,110.779
92340000,3.37664,110.707
92341800,3.35259,110.637
92343600,3.3332,110.558
92345400,3.3062,110.49
92347200,3.2454,110.431
92349000,3.18312,110.379
92350800,3.14209,110.327
92352600,3.10963,110.282
92354400,3.08574,110.227
92356200,3.09281,110.168
92358000,3.13327,110.123
92359800,3.1929,110.093
92361600,3.27521,110.064
92363400,3.37342,110.037
92365200,3.47004,110.015
92367000,3.56445,109.995
92368800,3.64365,109.983
92370600,3.73898,109.986
92372400,3.8381,109.99
92374200,3.92052,110.004
92376000,3.99684,110.021
92377800,4.04412,110.02
92379600,4.09028,110.03
92381400,4.15274,110.046
92383200,4.22634,110.065
92385000,4.31364,110.087
92386800,4.39155,110.087
92388600,4.48042,110.098
92390400,4.56894,110.099
92392200,4.65286,110.096
92394000,4.7303,110.093
92395800,4.80356,110.075
92397600,4.88566,110.037
92399400,4.9665,109.993
92401200,5.03881,109.951
92403000,5.09404,109.902
92404800,5.15394,109.854
92406600,5.22795,109.8
92408400,5.30289,109.759
92410200,5.37972,109.724
92412000,5.45137,109.71
92413800,5.51885,109.706
92415600,5.59306,109.696
92417400,5.69186,109.685
92419200,5.80832,109.681
92421000,5.93883,109.689
92422800,6.06369,109.704
92424600,6.19551,109.718
92426400,6.34332,109.737
92428200,6.47927,109.747
92430000,6.61034,109.743
92431800,6.75005,109.745
92433600,6.88473,109.747
92435400,7.01593,109.746
92437200,7.14577,109.742
92439000,7.27679,109.751
92440800,7.39245,109.765
92442600,7.50457,109.779
92444400,7.62295,109.8
92446200,7.73703,109.829
92448000,7.85665,109.858
92449800,7.97709,109.886
92451600,8.09958,109.909
92453400,8.23393,109.92
92455200,8.38123,109.935
92457000,8.52627,109.957
92458800,8.65462,109.979
92460600,8.76584,110.016
92462400,8.88344,110.076
92464200,8.97655,110.146
92466000,9.05392,110.223
92467800,9.12739,110.304
92469600,9.21194,110.381
92471400,9.3056,110.468
92473200,9.39501,110.555
92475000,9.49929,110.647
92476800,9.60167,110.749
92478600,9.68974,110.862
92480400,9.76938,110.989
92482200,9.84142,111.119
92484000,9.90253,111.252
92485800,9.94836,111.388
92487600,9.9773,111.508
92489400,10.0255,111.581
92491200,10.0773,111.633
92493000,10.1311,111.685
92494800,10.1583,111.753
92496600,10.1723,111.841
92498400,10.1848,111.931
92500200,10.1974,112.028
92502000,10.2342,112.112
92503800,10.2892,112.196
92505600,10.366,112.268
92507400,10.4326,112.328
92509200,10.4721,112.39
92511000,10.5016,112.454
92512800,10.5105,112.52
92514600,10.4812,112.601
92516400,10.4358,112.676
92518200,10.3852,112.745
92520000,10.3434,112.822
92521800,10.3059,112.896
92523600,10.2523,112.953
92525400,10.1832,112.989
92527200,10.1028,113.017
92529000,10.0078,113.04
92530800,9.89385,113.066
92532600,9.77837,113.101
92534400,9.66135,113.126
92536200,9.53806,113.131
92538000,9.42648,113.126
92539800,9.31006,113.11
92541600,9.19112,113.088
92543400,9.07236,113.073
92545200,8.93128,113.051
92547000,8.78283,113.021
92548800,8.63317,112.994
92550600,8.48498,112.975
92552400,8.34728,112.962
92554200,8.19428,112.947
92556000,8.06471,112.947
92557800,7.92156,112.97
92559600,7.79563,113.005
92561400,7.65334,113.033
92563200,7.50499,113.047
92565000,7.3663,113.063
92566800,7.2445,113.09
92568600,7.10373,113.093
92570400,6.95833,113.09
92572200,6.83355,113.109
92574000,6.70314,113.133
92575800,6.58352,113.145
92577600,6.46167,113.147
92579400,6.32672,113.131
92581200,6.19097,113.096
92583000,6.05822,113.06
92584800,5.93823,113.03
92586600,5.84158,113.01
92588400,5.75104,112.982
92590200,5.65779,112.951
92592000,5.59943,112.935
92593800,5.54073,112.944
92595600,5.46061,112.962
92597400,5.37833,112.981
92599200,5.31164,113.015
92601000,5.24817,113.069
92602800,5.18052,113.107
92604600,5.08434,113.117
92606400,4.9828,113.113
92608200,4.92055,113.112
92610000,4.85558,113.112
92611800,4.78459,113.11
92613600,4.72253,113.099
92615400,4.68979,113.084
92617200,4.66473,113.072
92619000,4.62401,113.053
92620800,4.57656,113.044
92622600,4.53039,113.047
92624400,4.50181,113.047
92626200,4.49075,113.043
92628000,4.47853,113.028
92629800,4.47589,113.003
92631600,4.50476,112.994
92633400,4.57886,113.006
92635200,4.64,113.016
92637000,4.67338,113.008
92638800,4.72573,112.99
92640600,4.7773,112.972
92642400,4.83292,112.934
92644200,4.91147,112.908
92646000,5.00891,112.882
92647800,5.09849,112.845
92649600,5.17531,112.816
92651400,5.24184,112.783
92653200,5.31743,112.747
92655000,5.42021,112.725
92656800,5.53,112.693
92658600,5.63015,112.639
92660400,5.74531,112.598
92662200,5.85832,112.563
92664000,5.96308,112.519
92665800,6.06254,112.467
92667600,6.17124,112.407
92669400,6.29186,112.342
92671200,6.41206,112.296
92673000,6.51302,112.288
92674800,6.60501,112.286
92676600,6.69577,112.282
92678400,6.816,112.279
92680200,6.96658,112.258
92682000,7.12713,112.232
92683800,7.28434,112.215
92685600,7.42521,112.207
92687400,7.57835,112.204
92689200,7.73083,112.202
92691000,7.8721,112.223
92692800,8.01337,112.24
92694600,8.14448,112.241
92696400,8.27759,112.225
92698200,8.39572,112.203
92700000,8.4914,112.179
92701800,8.56851,112.171
92703600,8.61639,112.174
92705400,8.62158,112.193
92707200,8.6339,112.208
92709000,8.65622,112.218
92710800,8.65896,112.235
92712600,8.64151,112.256
92714400,8.60908,112.29
92716200,8.54825,112.309
92718000,8.5032,112.326
92719800,8.48409,112.353
92721600,8.46601,112.379
92723400,8.45515,112.392
92725200,8.44515,112.405
92727000,8.43745,112.41
92728800,8.44057,112.402
92730600,8.45472,112.391
92732400,8.46826,112.386
92734200,8.46464,112.382
92736000,8.42968,112.375
92737800,8.39143,112.363
92739600,8.34827,112.354
92741400,8.33474,112.363
92743200,8.33957,112.381
92745000,8.31648,112.402
92746800,8.28658,112.411
92748600,8.25672,112.404
92750400,8.23542,112.393
92752200,8.2213,112.393
92754000,8.18757,112.393
92755800,8.1415,112.388
92757600,8.1415,112.388
